"disease","recipient","loc_id","start_date","data_source","program_activity","country","year","grant_number","period","source","budget","expenditure","disbursement"
"malaria","DPS HAUT UELE","DRC","2018-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",180713.76785,0,0
"malaria","SECTEUR PRIVE","DRC","2018-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",142041.26742,0,0
"malaria","DPS KWANGO","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",60673.19615,0,0
"malaria","DPS NORD KIVU","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",125583.67195,0,0
"malaria","DPS TSHUAPA","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",63337.803875,0,0
"malaria","DPS KINSHASA","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",179650.2189,0,0
"malaria","DPS KONGO CENTRAL","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",118134.24283,0,0
"malaria","DPS BAS UELE","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",119165.09633,0,0
"malaria","DPS MONGALA","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",63455.51895,0,0
"malaria","DPS TSHOPO","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",129106.44065,0,0
"malaria","DPS KWILU","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",178355.56405,0,0
"malaria","DPS EQUATEUR","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",126560.6971,0,0
"malaria","DPS ITURI","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",355843.93823,0,0
"malaria","DPS MAI-NDOMBE","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",104152.73705,0,0
"malaria","DPS SUD UBANGI","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",84554.810775,0,0
"malaria","DPS NORD UBANGI","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",59145.991025,0,0
"malaria","DPS MANIEMA","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",154981.27135,0,0
"malaria","DPS HAUT UELE","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",111723.76785,0,0
"malaria","SECTEUR PRIVE","DRC","2018-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",116604.26742,0,0
"malaria","DPS KWANGO","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",60673.19615,0,0
"malaria","DPS NORD KIVU","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",125583.67195,0,0
"malaria","DPS TSHUAPA","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",63337.803875,0,0
"malaria","DPS KINSHASA","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",179650.2189,0,0
"malaria","DPS KONGO CENTRAL","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",118134.24283,0,0
"malaria","DPS BAS UELE","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",119165.09633,0,0
"malaria","DPS MONGALA","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",63455.51895,0,0
"malaria","DPS TSHOPO","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",129106.44065,0,0
"malaria","DPS KWILU","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",169848.76405,0,0
"malaria","DPS EQUATEUR","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",87970.6971,0,0
"malaria","DPS ITURI","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",432880.93823,0,0
"malaria","DPS MAI-NDOMBE","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",104152.73705,0,0
"malaria","DPS SUD UBANGI","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",84554.810775,0,0
"malaria","DPS NORD UBANGI","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",59145.991025,0,0
"malaria","DPS MANIEMA","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",197850.87135,0,0
"malaria","DPS HAUT UELE","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",218050.76785,0,0
"malaria","SECTEUR PRIVE","DRC","2018-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",116604.26742,0,0
"malaria","DPS KWANGO","DRC","2019-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",60115.80865,0,0
"malaria","DPS NORD KIVU","DRC","2019-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",124878.04695,0,0
"malaria","DPS TSHUAPA","DRC","2019-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",62938.928875,0,0
"malaria","DPS KINSHASA","DRC","2019-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",125122.0264,0,0
"malaria","DPS KONGO CENTRAL","DRC","2019-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",117438.48033,0,0
"malaria","DPS BAS UELE","DRC","2019-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",66186.06633,0,0
"malaria","DPS MONGALA","DRC","2019-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",63058.33145,0,0
"malaria","DPS TSHOPO","DRC","2019-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",95032.06378,0,0
"malaria","DPS NORD KIVU","DRC","2018-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",164378.67195,0,0
"malaria","DPS TSHUAPA","DRC","2018-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",63337.803875,0,0
"malaria","DPS KINSHASA","DRC","2018-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",188183.2189,0,0
"malaria","DPS KONGO CENTRAL","DRC","2018-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",155284.24283,0,0
"malaria","DPS BAS UELE","DRC","2018-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",88482.09633,0,0
"malaria","DPS MONGALA","DRC","2018-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",63455.51895,0,0
"malaria","DPS KONGO CENTRAL","DRC","2018-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",118134.24283,0,0
"malaria","DPS BAS UELE","DRC","2018-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",179319.99633,0,0
"malaria","DPS MONGALA","DRC","2018-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",95230.51895,0,0
"malaria","DPS TSHOPO","DRC","2018-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",191179.59065,0,0
"malaria","DPS KWILU","DRC","2018-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",130063.76405,0,0
"malaria","DPS EQUATEUR","DRC","2018-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",87970.6971,0,0
"malaria","DPS ITURI","DRC","2018-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",171859.93823,0,0
"malaria","DPS MAI-NDOMBE","DRC","2018-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",69312.73705,0,0
"malaria","DPS SUD UBANGI","DRC","2018-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",116829.810775,0,0
"malaria","DPS NORD UBANGI","DRC","2018-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",89620.991025,0,0
"malaria","DPS MANIEMA","DRC","2018-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",124406.87135,0,0
"malaria","DPS HAUT UELE","DRC","2018-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",125486.26785,0,0
"malaria","DPS KWANGO","DRC","2018-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",60673.19615,0,0
"malaria",NA,"cod","2016-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-SANRU-628",90,"gf",9927661.871,0,0
"malaria",NA,"cod","2016-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-SANRU-628",90,"gf",7402224.426,0,0
"malaria",NA,"cod","2016-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-SANRU-628",90,"gf",15999533.978,0,0
"malaria",NA,"cod","2016-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-SANRU-628",90,"gf",12496403.861,0,0
"malaria",NA,"cod","2017-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-SANRU-628",90,"gf",10989970.031,0,0
"malaria",NA,"cod","2017-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-SANRU-628",90,"gf",6611496.06,0,0
"malaria",NA,"cod","2017-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-SANRU-628",90,"gf",8904727.279,0,0
"malaria",NA,"cod","2017-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-SANRU-628",90,"gf",6190232.104,0,0
"malaria","PSI","multiple","2016-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",1241248.63957,0,0
"malaria","SR-Bandudu","multiple","2016-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",30977.25,0,0
"malaria","SR-Kivu","multiple","2016-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",30977.25,0,0
"malaria","SR-Katanga","multiple","2016-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",93627,0,0
"malaria","SR-Kinshasa","multiple","2016-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",46813.5,0,0
"malaria","SR-TBD","multiple","2016-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",0,0,0
"malaria","PSI","multiple","2016-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",1155771.43812,0,0
"malaria","SR-Bandudu","multiple","2016-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",30977.25,0,0
"malaria","SR-Kivu","multiple","2016-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",30977.25,0,0
"malaria","SR-Katanga","multiple","2016-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",93627,0,0
"malaria","SR-Kinshasa","multiple","2016-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",46813.5,0,0
"malaria","SR-TBD","multiple","2016-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",0,0,0
"malaria","PSI","multiple","2016-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",1147935.09723,0,0
"malaria","SR-Bandudu","multiple","2016-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",15836.25,0,0
"malaria","SR-Kivu","multiple","2016-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",15836.25,0,0
"malaria","SR-Katanga","multiple","2016-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",93627,0,0
"malaria","SR-Kinshasa","multiple","2016-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",46813.5,0,0
"malaria","SR-TBD","multiple","2016-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",0,0,0
"malaria","PSI","multiple","2016-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",1099428.87141,0,0
"malaria","SR-Bandudu","multiple","2016-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",15836.25,0,0
"malaria","SR-Kivu","multiple","2016-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",15836.25,0,0
"malaria","SR-Katanga","multiple","2016-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",93627,0,0
"malaria","SR-Kinshasa","multiple","2016-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",46813.5,0,0
"malaria","SR-TBD","multiple","2016-10-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",0,0,0
"malaria","PSI","multiple","2017-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",2041884.080658,0,0
"malaria","SR-Bandudu","multiple","2017-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","SR-Kivu","multiple","2017-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","SR-Katanga","multiple","2017-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","SR-Kinshasa","multiple","2017-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","SR-TBD","multiple","2017-01-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","PSI","multiple","2017-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",1707779.402181,0,0
"malaria","SR-Bandudu","multiple","2017-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","SR-Kivu","multiple","2017-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","SR-Katanga","multiple","2017-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","SR-Kinshasa","multiple","2017-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","SR-TBD","multiple","2017-04-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","SR-Bandudu","multiple","2017-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","SR-Kivu","multiple","2017-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","SR-Katanga","multiple","2017-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","SR-Kinshasa","multiple","2017-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","SR-TBD","multiple","2017-07-01","fpm","Other/Unidentified","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"tb","MoH","gtm","2018-01-01","fpm","Community care and outreach","Guatemala",2018,"GTM-T-MSPAS",90,"gf",111484.65571525,0,0
"tb","MoH","gtm","2017-10-01","fpm","Community care and outreach","Guatemala",2017,"GTM-T-MSPAS",90,"gf",42564.8450004,0,0
"tb","MoH","gtm","2016-07-01","fpm","Community care and outreach","Guatemala",2016,"GTM-T-MSPAS",90,"gf",63995.3361319,0,0
"tb","MoH","gtm","2018-07-01","fpm","Community care and outreach","Guatemala",2018,"GTM-T-MSPAS",90,"gf",79941.68208749,0,0
"tb","MoH","gtm","2018-04-01","fpm","Community care and outreach","Guatemala",2018,"GTM-T-MSPAS",90,"gf",72510.5691069,0,0
"tb","MoH","gtm","2019-04-01","fpm","Community care and outreach","Guatemala",2019,"GTM-T-MSPAS",90,"gf",57649.37687203,0,0
"tb","MoH","gtm","2016-10-01","fpm","Community care and outreach","Guatemala",2016,"GTM-T-MSPAS",90,"gf",65360.3023416,0,0
"tb","MoH","gtm","2017-07-01","fpm","Community care and outreach","Guatemala",2017,"GTM-T-MSPAS",90,"gf",185793.56457403,0,0
"tb","MoPFED","uga","2016-01-01","pudr","Community care and outreach","Uganda",2016,"UGD-T-MoFPED",180,"gf",242032.48,38229.06,0
"tb","MoH","gtm","2019-01-01","fpm","Community care and outreach","Guatemala",2019,"GTM-T-MSPAS",90,"gf",97384.14365176,0,0
"tb","MoH","gtm","2017-04-01","fpm","Community care and outreach","Guatemala",2017,"GTM-T-MSPAS",90,"gf",73476.29442421,0,0
"tb","MoH","gtm","2018-10-01","fpm","Community care and outreach","Guatemala",2018,"GTM-T-MSPAS",90,"gf",38740.4850557,0,0
"tb","MoH","gtm","2017-01-01","fpm","Community care and outreach","Guatemala",2017,"GTM-T-MSPAS",90,"gf",106239.882121508,0,0
"tb","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2018-04-01","fpm","Case detection and diagnosis","Uganda",2018,"UGA-T-MoFPED",90,"gf",999428.456669,0,0
"tb","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2018-01-01","fpm","Case detection and diagnosis","Uganda",2018,"UGA-T-MoFPED",90,"gf",5090,0,0
"tb","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2020-04-01","fpm","Case detection and diagnosis","Uganda",2020,"UGA-T-MoFPED",90,"gf",355883.028346,0,0
"tb","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2020-07-01","fpm","Case detection and diagnosis","Uganda",2020,"UGA-T-MoFPED",90,"gf",2945.714286,0,0
"tb","MoPFED","uga","2016-01-01","pudr","Case detection and diagnosis","Uganda",2016,"UGD-T-MoFPED",180,"gf",47282.3,3071.535,0
"tb","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2020-10-01","fpm","Case detection and diagnosis","Uganda",2020,"UGA-T-MoFPED",90,"gf",2945.714286,0,0
"tb","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2018-07-01","fpm","Case detection and diagnosis","Uganda",2018,"UGA-T-MoFPED",90,"gf",20805.611426,0,0
"tb","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2018-10-01","fpm","Case detection and diagnosis","Uganda",2018,"UGA-T-MoFPED",90,"gf",1472.857143,0,0
"tb","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2020-01-01","fpm","Case detection and diagnosis","Uganda",2020,"UGA-T-MoFPED",90,"gf",2945.714286,0,0
"tb","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2019-04-01","fpm","Case detection and diagnosis","Uganda",2019,"UGA-T-MoFPED",90,"gf",864470.165486,0,0
"tb","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2019-07-01","fpm","Case detection and diagnosis","Uganda",2019,"UGA-T-MoFPED",90,"gf",2945.714286,0,0
"tb","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2019-10-01","fpm","Case detection and diagnosis","Uganda",2019,"UGA-T-MoFPED",90,"gf",2945.714286,0,0
"tb","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2019-01-01","fpm","Case detection and diagnosis","Uganda",2019,"UGA-T-MoFPED",90,"gf",2945.714286,0,0
"tb","MoH","gtm","2017-04-01","fpm","MDR-TB case detection and diagnosis","Guatemala",2017,"GTM-T-MSPAS",90,"gf",35448.70387308,0,0
"tb","MoH","gtm","2016-10-01","fpm","MDR-TB case detection and diagnosis","Guatemala",2016,"GTM-T-MSPAS",90,"gf",57451.57123861,0,0
"tb","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2020-07-01","fpm","MDR-TB case detection and diagnosis","Uganda",2020,"UGA-T-MoFPED",90,"gf",6317.4004731,0,0
"tb","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2020-10-01","fpm","MDR-TB case detection and diagnosis","Uganda",2020,"UGA-T-MoFPED",90,"gf",5758.8290451,0,0
