"","region","centre","type","annee","trimestre","tpm_fp_nc","tpm_fp_em","tpm_fp_ef","tpm_fp_am","tpm_fp_af","tpm_fp_ nc_m","tpm_fp_nc_f","tpm_rech","tpm_rech_em","tpm_rech_ef","tpm_rech_am","tpm_rech_af","tpm_rech_m","tpm_rech_m2","tpm_ret","tpm_ret_em","tpm_ret_ef","tpm_ret_am","tpm_ret_af","tpm_ret_m","tpm_ret_f","tmp_fn","tmp_fn_e","tmp_fn_a","tmp_fn_m","tmp_fn_f","tmp_fn_nf","tmp_fn_nf_e","tmp_fn_nf_a","tmp_fn_nf_m","tmp_fn_nf_f","tep_nc","tep_nc_e","tep_nc_a","tep_nc_m","tep_nc_f","cas_aut","cas_aut_enf","cas_aut_adu","cas_aut_m","cas_aut_f","tb_tfc","tb_tfc_enf","tb_tfc_enf_m","tb_tfc_enf_f","tb_tfc_a","tb_tfc_am","tb_tfc_af","tb_tfc_m","tb_tfc_f","tb_vih","tb_vih_m","tb_vih_f","vih_tb","vih_tb_m","vih_tb_f","tb_vih2","tb_vih_m2","tb_vih_f2","tb_vih_cotrim","tb_vih_cotrim_m","tb_vih_contrim_f","tb_vih_arv","tb_vih_arv_m","tb_vih_arv_f","ntr_rhz","ntr_erhz","ntr_serhz","ntr_cpx","cas_enf_genexpert","cas_enf_confirme","cas_enf_res","cas_adul_genexpert","cas_adul_confirme","cas_adul_res","tot_genexpert","tot_confirme","tot_res","pop","tpm_plus_attendus","tpm_plus_tauxdet","tbtot_cas_atendu","tbtot_taux_det","tbtot_nc_annee","gueris_total","gueris_taux","trait_tot","trait_pc","deces_total","deces_pc","echec_tot","echec_pc","abandon_tot","pdv_pc","noneval_tot","noneval_pc","eval_tot","eval_pc","com_cause","com_mobsoc","com_radio","com_vad_touss","com_vad_irr","com_vad_pdv","com_nom_touss","com_tpm_diag","com_det_ttf","com_enf_ref","com_suivis","struct_micros_pc","struct_xray_pc","struct_tbmedprem_pc","struct_tbstrepto_pc","perf_lab","pauvrety","retr_tarv","retr_tbvih","retr_vihantitb","retr_cotrimox","tpm_chimio_enf","tpm_chimio_pvvih","tb_diag_nc","tb_diag_nc_b","tb_diag_rech","tb_diag_rech_b","dur_rupt1","dur_rupt2","dur_rupt3","exstock1","exstock2","vad_tot","ntr_all","tbvih_arvtx_rate"
"1210","ST-LOUIS","Pete","DISTRICT",2017,1,11,0,0,8,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,8,3,8,3,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,NA,NA,NA,7,0,0,0,0,0,0,0,0,0,182491,50,0.22,62,0.18,17,16,0.94,0,0,0,0,0,0,1,0.06,0,100,17,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,1,0.323,NA,NA,NA,NA,15,2,418,767,NA,NA,NA,NA,NA,NA,NA,1000,NA,1
"1211","ST-LOUIS","Podor","DISTRICT",2017,1,10,0,0,6,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,3,0,3,1,2,0,0,0,0,0,16,0,0,0,16,10,6,10,6,2,1,1,0,0,0,2,1,1,2,1,1,2,1,1,NA,NA,NA,6,0,0,0,2,0,0,2,0,0,229141,63,0.16,78,0.21,11,9,0.82,0,0,0,0,0,0,1,0.09,1,91,10,91,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,0.98,0.323,NA,NA,NA,NA,23,13,293,222,NA,NA,NA,NA,NA,NA,NA,2190,NA,1
"1212","ST-LOUIS","R-toll","DISTRICT",2017,1,20,0,0,13,7,13,7,4,0,0,3,1,3,1,4,0,0,3,1,3,1,7,0,7,4,3,0,0,0,0,0,6,0,6,4,2,1,0,1,1,0,39,0,0,0,39,25,14,25,14,0,0,0,2,1,1,2,1,1,2,1,1,2,1,1,NA,NA,NA,17,0,0,0,3,3,0,3,3,0,180722,50,0.4,61,0.63,25,25,1,0,0,0,0,0,0,0,0,0,100,25,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,1,0.323,NA,NA,NA,NA,38,88,898,1691,10,4,NA,NA,NA,NA,NA,3760,NA,1
"1213","ST-LOUIS","St-Louis","DISTRICT",2017,1,46,0,2,29,15,29,17,8,0,0,4,4,4,4,12,0,0,7,5,7,5,9,3,6,6,3,0,0,0,0,0,16,0,16,10,6,5,0,5,3,2,86,5,2,3,81,52,29,54,32,1,1,0,7,2,5,8,3,3,8,3,5,8,3,5,NA,NA,NA,30,0,0,0,7,7,0,7,7,0,329191,91,0.51,112,0.77,57,51,0.89,3,0.05,1,0.02,0,0,2,0.04,0,100,57,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,0.99,0.323,NA,NA,NA,NA,151,206,431,1696,14,62,NA,NA,NA,NA,NA,NA,NA,1
"1214","ST-LOUIS","Dagana","DISTRICT",2017,2,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,87603,24,0.12,30,0.1,2,2,1,0,0,0,0,0,0,0,0,0,100,2,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,0.98,0.323,NA,NA,NA,NA,9,NA,269,536,2,1,NA,NA,NA,NA,NA,3600,NA,NA
"1215","ST-LOUIS","Pete","DISTRICT",2017,2,6,0,0,5,1,5,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,5,2,5,2,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,NA,NA,NA,8,0,0,0,0,0,0,0,0,0,182491,50,0.12,62,0.11,15,14,0.93,0,0,0,0,0,0,1,0.07,0,100,15,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,1,0.323,NA,NA,NA,NA,15,2,418,767,NA,NA,NA,NA,NA,NA,NA,1000,NA,1
"1216","ST-LOUIS","Podor","DISTRICT",2017,2,14,0,1,6,7,6,8,2,0,0,1,1,1,1,2,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18,1,0,1,17,11,6,11,7,2,1,1,2,1,1,4,2,2,2,1,1,2,1,1,NA,NA,NA,9,0,0,0,4,0,0,4,0,0,229141,63,0.22,78,0.23,9,9,1,0,0,0,0,0,0,0,0,0,100,9,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,0.98,0.323,NA,NA,NA,NA,23,13,293,222,NA,NA,NA,NA,NA,NA,NA,2190,NA,0.5
"1217","ST-LOUIS","R-toll","DISTRICT",2017,2,19,0,2,12,5,12,7,2,0,0,2,0,2,0,3,0,0,3,0,3,0,5,0,5,2,3,0,0,0,0,0,6,0,6,5,1,0,0,0,0,0,33,2,0,2,31,22,9,22,11,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,NA,NA,NA,2,0,0,0,4,3,0,4,3,0,180722,50,0.38,61,0.54,29,29,1,0,0,0,0,0,0,0,0,0,100,29,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,1,0.323,NA,NA,NA,NA,38,88,898,1691,10,4,NA,NA,NA,NA,NA,3760,NA,1
"1218","ST-LOUIS","St-Louis","DISTRICT",2017,2,48,0,0,30,18,30,18,6,0,0,5,1,5,1,8,0,0,7,1,7,1,11,2,9,8,3,3,3,0,3,0,10,3,7,8,2,4,2,2,3,1,84,10,9,1,74,50,24,59,25,0,0,0,4,3,1,4,3,3,4,3,1,4,3,1,NA,NA,NA,26,0,0,0,8,0,0,8,0,0,329191,91,0.53,112,0.75,65,57,0.88,2,0.03,1,0.02,1,0.02,4,0.06,0,100,65,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,0.99,0.323,NA,NA,NA,NA,151,206,431,1696,14,62,NA,NA,NA,NA,NA,NA,NA,1
"1219","ST-LOUIS","Dagana","DISTRICT",2017,3,5,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,7,0,0,0,7,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,87603,24,0.21,30,0.24,7,7,1,0,0,0,0,0,0,0,0,0,100,7,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,0.98,0.323,NA,NA,NA,NA,9,NA,269,536,2,1,NA,NA,NA,NA,NA,3600,NA,NA
"1220","ST-LOUIS","Pete","DISTRICT",2017,3,16,0,0,10,6,10,6,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,20,0,0,0,20,14,6,14,6,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,NA,NA,NA,12,0,0,0,0,0,0,0,0,0,182491,50,0.32,62,0.32,16,14,0.88,0,0,2,0.13,0,0,0,0,0,100,16,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,1,0.323,NA,NA,NA,NA,15,2,418,767,NA,NA,NA,NA,NA,NA,NA,1000,NA,1
"1221","ST-LOUIS","Podor","DISTRICT",2017,3,12,0,0,9,3,9,3,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,11,5,11,5,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,NA,NA,NA,9,0,0,0,3,0,0,3,0,0,229141,63,0.19,78,0.21,9,7,0.78,0,0,0,0,0,0,2,0.22,0,100,9,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,0.98,0.323,NA,NA,NA,NA,23,13,293,222,NA,NA,NA,NA,NA,NA,NA,2190,NA,1
"1222","ST-LOUIS","R-toll","DISTRICT",2017,3,19,0,0,18,1,18,1,1,0,0,0,1,0,1,2,0,0,1,1,1,1,7,0,7,6,1,0,0,0,0,0,8,0,8,6,2,0,0,0,0,0,36,0,0,0,36,30,6,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,9,0,0,0,2,0,0,2,0,0,180722,50,0.38,61,0.59,29,25,0.86,0,0,0,0,4,0.14,0,0,0,100,29,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,1,0.323,NA,NA,NA,NA,38,88,898,1691,10,4,NA,NA,NA,NA,NA,3760,NA,NA
"1223","ST-LOUIS","St-Louis","DISTRICT",2017,3,61,3,0,40,18,43,18,2,0,0,2,0,2,0,3,0,0,2,1,2,1,11,0,11,9,2,0,0,0,0,0,9,0,9,6,3,5,0,5,3,2,89,3,3,0,86,60,26,63,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,65,0,0,0,3,3,0,3,3,0,329191,91,0.67,112,0.8,71,63,0.89,8,0.11,0,0,0,0,0,0,0,100,71,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,0.99,0.323,NA,NA,NA,NA,151,206,431,1696,14,62,NA,NA,NA,NA,NA,NA,NA,NA
"1224","ST-LOUIS","Dagana","DISTRICT",2017,4,3,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,2,3,2,0,0,0,5,3,2,5,3,3,0,0,0,0,0,0,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,87603,24,0.12,30,0.17,2,2,1,0,0,0,0,0,0,0,0,0,100,2,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,0.98,0.323,NA,NA,NA,NA,9,NA,269,536,2,1,NA,NA,NA,NA,NA,3600,NA,0
"1225","ST-LOUIS","Pete","DISTRICT",2017,4,11,0,0,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,10,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,182491,50,0.22,62,0.21,14,14,1,0,0,0,0,0,0,0,0,0,100,14,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,1,0.323,NA,NA,NA,NA,15,2,418,767,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA
"1226","ST-LOUIS","Podor","DISTRICT",2017,4,13,0,0,5,8,5,8,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,6,11,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,8,0,0,0,1,0,0,1,0,0,229141,63,0.21,78,0.22,12,11,0.92,1,0.08,0,0,0,0,0,0,0,100,12,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,0.98,0.323,NA,NA,NA,NA,23,13,293,222,NA,NA,NA,NA,NA,NA,NA,2190,NA,NA
"1227","ST-LOUIS","R-toll","DISTRICT",2017,4,22,0,1,12,9,12,10,2,0,0,2,0,2,0,2,0,0,2,0,2,0,5,2,3,2,3,0,0,0,0,0,5,0,5,2,3,0,0,0,0,0,34,3,1,2,31,17,14,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,10,0,0,0,2,2,0,2,2,0,180722,50,0.44,61,0.55,22,19,0.86,0,0,0,0,2,0.09,0,0,1,95,21,95,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,1,0.323,NA,NA,NA,NA,38,88,898,1691,10,4,NA,NA,NA,NA,NA,3760,NA,NA
"1228","ST-LOUIS","St-Louis","DISTRICT",2017,4,74,1,2,56,15,57,17,4,0,0,1,3,1,3,6,0,0,3,3,3,3,8,0,8,7,1,0,0,0,0,0,11,1,10,5,6,0,0,0,0,0,99,4,1,3,95,71,24,72,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,40,0,0,0,7,6,0,7,6,0,329191,91,0.82,112,0.88,58,53,0.91,2,0.03,0,0,0,0,3,0.05,0,100,58,100,213,34,0,6328,NA,NA,280,28,NA,51,12,NA,NA,NA,NA,0.99,0.323,NA,NA,NA,NA,151,206,431,1696,14,62,NA,NA,NA,NA,NA,NA,NA,NA
"1229","TAMBACOUNDA","Bakel","DISTRICT",2017,1,3,0,0,3,0,3,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,14,0,0,0,14,10,4,10,4,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,97560,27,0.11,33,0.42,3,3,1,0,0,0,0,0,0,0,0,0,100,3,100,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,1,0.424,NA,NA,NA,NA,5,NA,281,487,NA,NA,NA,NA,NA,NA,NA,3600,NA,1
"1230","TAMBACOUNDA","Diankhé makha","DISTRICT",2017,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,47844,13,0.15,16,0.06,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,1,0.424,NA,NA,NA,NA,27,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1480,NA,1
"1231","TAMBACOUNDA","Goudiry","DISTRICT",2017,1,4,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,84276,23,0.17,29,0.14,3,2,0.67,0,0,0,0,0,0,0,0,1,67,2,67,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,0.98,0.424,NA,NA,NA,NA,NA,NA,114,124,NA,NA,NA,NA,NA,NA,NA,4800,NA,NA
"1232","TAMBACOUNDA","kidira","DISTRICT",2017,1,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,62195,17,0.18,21,0.19,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,1,0.424,NA,NA,NA,NA,12,NA,201,379,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA
"1233","TAMBACOUNDA","Koumpentoum","DISTRICT",2017,1,11,0,0,8,3,8,3,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,3,0,0,0,3,2,1,2,1,0,0,0,15,10,5,15,10,10,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,147748,41,0.27,50,0.06,9,9,1,0,0,0,0,0,0,0,0,0,100,9,100,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,1,0.424,NA,NA,NA,NA,13,NA,252,515,NA,NA,NA,NA,NA,NA,NA,4229,NA,0
"1234","TAMBACOUNDA","Maka koulibantan","DISTRICT",2017,1,6,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,8,1,8,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,79031,22,0.28,27,0.33,2,1,0.5,1,0.5,0,0,0,0,0,0,0,100,2,100,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,1,0.424,NA,NA,NA,NA,26,NA,191,357,1,1,NA,NA,NA,NA,NA,800,NA,0
"1235","TAMBACOUNDA","Tamba","DISTRICT",2017,1,24,1,0,17,6,18,6,1,0,0,1,0,1,0,1,0,0,1,0,1,0,3,0,3,2,1,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,30,1,0,1,29,23,6,23,7,2,2,0,0,0,0,2,2,2,2,2,0,2,2,0,NA,NA,NA,9,0,0,0,0,0,0,0,0,0,265123,73,0.33,90,0.33,21,18,0.86,0,0,2,0.1,0,0,1,0.05,0,100,21,100,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,1,0.424,NA,NA,NA,NA,42,68,933,1747,NA,NA,NA,NA,NA,NA,NA,4200,NA,1
"1236","TAMBACOUNDA","Bakel","DISTRICT",2017,2,9,1,0,5,3,6,3,3,0,0,3,0,3,0,3,0,0,3,0,3,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,14,2,2,0,12,8,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,97560,27,0.34,33,0.42,5,4,0.8,1,0.2,0,0,0,0,0,0,0,100,5,100,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,1,0.424,NA,NA,NA,NA,5,NA,281,487,NA,NA,NA,NA,NA,NA,NA,3600,NA,NA
"1237","TAMBACOUNDA","Diankhé makha","DISTRICT",2017,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,47844,13,0.08,16,0.06,1,1,1,0,0,0,0,0,0,0,0,0,100,1,100,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,1,0.424,NA,NA,NA,NA,27,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1480,NA,NA
"1238","TAMBACOUNDA","Goudiry","DISTRICT",2017,2,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,84276,23,0.17,29,0.14,6,6,1,0,0,0,0,0,0,0,0,0,100,6,100,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,0.98,0.424,NA,NA,NA,NA,NA,NA,114,124,NA,NA,NA,NA,NA,NA,NA,4800,NA,NA
"1239","TAMBACOUNDA","kidira","DISTRICT",2017,2,3,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,62195,17,0.18,21,0.19,2,2,1,0,0,0,0,0,0,0,0,0,100,2,100,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,1,0.424,NA,NA,NA,NA,12,NA,201,379,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA
"1240","TAMBACOUNDA","Koumpentoum","DISTRICT",2017,2,7,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,9,0,0,0,9,8,1,8,1,1,0,1,1,1,0,2,1,1,2,1,1,2,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,147748,41,0.17,50,0.18,2,2,1,0,0,0,0,0,0,0,0,0,100,2,100,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,1,0.424,NA,NA,NA,NA,13,NA,252,515,NA,NA,NA,NA,NA,NA,NA,4229,NA,1
"1241","TAMBACOUNDA","Maka koulibantan","DISTRICT",2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,79031,22,0,27,0.11,6,0,0,1,0.17,1,0.17,0,0,0,0,4,33,2,33,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,1,0.424,NA,NA,NA,NA,26,NA,191,357,1,1,NA,NA,NA,NA,NA,800,NA,NA
"1242","TAMBACOUNDA","Tamba","DISTRICT",2017,2,19,0,1,17,1,17,2,1,0,0,1,0,1,0,3,0,0,3,0,3,0,2,0,2,1,1,1,0,1,1,0,5,0,5,4,1,0,0,0,0,0,30,1,0,1,29,23,6,23,7,2,1,1,0,0,0,2,1,1,2,1,1,2,1,1,NA,NA,NA,17,1,0,0,2,1,0,3,1,0,79031,22,0.87,27,1.12,26,20,0.77,0,0,2,0.08,1,0.04,3,0.12,0,100,26,100,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,1,0.424,NA,NA,NA,NA,42,68,933,1747,NA,NA,NA,NA,NA,NA,NA,4200,NA,1
"1243","TAMBACOUNDA","Bakel","DISTRICT",2017,3,10,0,0,9,1,9,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,97560,27,0.37,33,0.33,2,2,1,0,0,0,0,0,0,0,0,0,100,2,100,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,1,0.424,NA,NA,NA,NA,5,NA,281,487,NA,NA,NA,NA,NA,NA,NA,3600,NA,NA
"1244","TAMBACOUNDA","Diankhé makha","DISTRICT",2017,3,3,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,47844,13,0.23,16,0.18,1,1,1,0,0,0,0,0,0,0,0,0,100,1,100,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,1,0.424,NA,NA,NA,NA,27,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1480,NA,NA
"1245","TAMBACOUNDA","Goudiry","DISTRICT",2017,3,6,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,84276,23,0.26,29,0.28,1,1,1,0,0,0,0,0,0,0,0,0,100,1,100,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,0.98,0.424,NA,NA,NA,NA,NA,NA,114,124,NA,NA,NA,NA,NA,NA,NA,4800,NA,NA
"1246","TAMBACOUNDA","kidira","DISTRICT",2017,3,7,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,62195,17,0.41,21,0.33,3,3,1,0,0,0,0,0,0,0,0,0,100,3,100,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,1,0.424,NA,NA,NA,NA,12,NA,201,379,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA
"1247","TAMBACOUNDA","Koumpentoum","DISTRICT",2017,3,3,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,147748,41,0.07,50,0.06,5,5,1,0,0,0,0,0,0,0,0,0,100,5,100,198,33,NA,5253,NA,NA,99,5,NA,4,0,0.14,0,0.49,0.33,1,0.424,NA,NA,NA,NA,13,NA,252,515,NA,NA,NA,NA,NA,NA,NA,4229,NA,NA
